year,state,count,countCat
1977,Alabama,2.06,1-10
1977,Alaska,15.07,10-100
1977,Arizona,8.71,1-10
1977,Arkansas,2.04,1-10
1977,California,34.75,10-100
1977,Colorado,15.700000000000001,10-100
1977,Connecticut,25.02,10-100
1977,Delaware,1.1800000000000002,1-10
1977,District Of Columbia,2.1,1-10
1977,Florida,3.3,1-10
1977,Georgia,14.41,10-100
1977,Hawaii,4.73,1-10
1977,Idaho,18.560000000000002,10-100
1977,Illinois,16.56,10-100
1977,Indiana,71.15,10-100
1977,Iowa,123.72,100-500
1977,Kansas,61.230000000000004,10-100
1977,Kentucky,33.04,10-100
1977,Louisiana,2.2,1-10
1977,Maine,15.91,10-100
1977,Maryland,8.48,1-10
1977,Massachusetts,12.3,10-100
1977,Michigan,13.5,10-100
1977,Minnesota,68.06,10-100
1977,Mississippi,2.08,1-10
1977,Missouri,18.57,10-100
1977,Montana,119.65,100-500
1977,Nebraska,13.69,10-100
1977,Nevada,10.870000000000001,10-100
1977,New Hampshire,29.05,10-100
1977,New Jersey,2.67,1-10
1977,New Mexico,1.92,1-10
1977,New York,26.19,10-100
1977,North Carolina,0.93,0-1
1977,North Dakota,4.74,1-10
1977,Ohio,17.29,10-100
1977,Oklahoma,1.72,1-10
1977,Oregon,12.77,10-100
1977,Pennsylvania,27.09,10-100
1977,Rhode Island,6.76,1-10
1977,South Carolina,3.2800000000000002,1-10
1977,South Dakota,10.62,10-100
1977,Tennessee,15.75,10-100
1977,Texas,13.99,10-100
1977,Utah,1.75,1-10
1977,Vermont,47.16,10-100
1977,Virginia,50.79,10-100
1977,Washington,12.41,10-100
1977,West Virginia,13.87,10-100
1977,Wisconsin,45.35,10-100
1977,Wyoming,5.77,1-10
1978,Alabama,3.43,1-10
1978,Alaska,0.5,0-1
1978,Arizona,2.52,1-10
1978,Arkansas,0.96,0-1
1978,California,2.81,1-10
1978,Colorado,1.8,1-10
1978,Connecticut,17.04,10-100
1978,Delaware,1.87,1-10
1978,District Of Columbia,0.3,0-1
1978,Florida,11.6,10-100
1978,Georgia,1.06,1-10
1978,Hawaii,2.17,1-10
1978,Idaho,0.43,0-1
1978,Illinois,6.98,1-10
1978,Indiana,3.95,1-10
1978,Iowa,2.96,1-10
1978,Kansas,4.5,1-10
1978,Kentucky,3.35,1-10
1978,Louisiana,21.25,10-100
1978,Maine,117.78,100-500
1978,Maryland,1.23,1-10
1978,Massachusetts,5.45,1-10
1978,Michigan,82.22,10-100
1978,Minnesota,2.09,1-10
1978,Mississippi,31.21,10-100
1978,Missouri,3.5300000000000002,1-10
1978,Montana,13.86,10-100
1978,Nebraska,0.51,0-1
1978,Nevada,2.6,1-10
1978,New Hampshire,7.15,1-10
1978,New Jersey,1.01,1-10
1978,New Mexico,NA,NA
1978,New York,10.44,10-100
1978,North Carolina,2.15,1-10
1978,North Dakota,27.44,10-100
1978,Ohio,4.67,1-10
1978,Oklahoma,0.91,0-1
1978,Oregon,20.58,10-100
1978,Pennsylvania,2.81,1-10
1978,Rhode Island,0.85,0-1
1978,South Carolina,6.44,1-10
1978,South Dakota,NA,NA
1978,Tennessee,22.26,10-100
1978,Texas,7.54,1-10
1978,Utah,3.2399999999999998,1-10
1978,Vermont,10.52,10-100
1978,Virginia,49.89,10-100
1978,Washington,10.62,10-100
1978,West Virginia,45.550000000000004,10-100
1978,Wisconsin,33.27,10-100
1978,Wyoming,NA,NA
1979,Alabama,3.35,1-10
1979,Alaska,4.48,1-10
1979,Arizona,3.25,1-10
1979,Arkansas,0.47,0-1
1979,California,4.08,1-10
1979,Colorado,2.48,1-10
1979,Connecticut,0.12,0-1
1979,Delaware,0.17,0-1
1979,District Of Columbia,0.16,0-1
1979,Florida,6.2,1-10
1979,Georgia,10.14,10-100
1979,Hawaii,7.95,1-10
1979,Idaho,2.34,1-10
1979,Illinois,11.6,10-100
1979,Indiana,3.67,1-10
1979,Iowa,0.53,0-1
1979,Kansas,3.14,1-10
1979,Kentucky,1.6300000000000001,1-10
1979,Louisiana,6.2,1-10
1979,Maine,1.89,1-10
1979,Maryland,0.38,0-1
1979,Massachusetts,0.49,0-1
1979,Michigan,9.43,1-10
1979,Minnesota,29.85,10-100
1979,Mississippi,1.08,1-10
1979,Missouri,9.72,1-10
1979,Montana,7.87,1-10
1979,Nebraska,4.26,1-10
1979,Nevada,2.61,1-10
1979,New Hampshire,3.18,1-10
1979,New Jersey,0.66,0-1
1979,New Mexico,3.15,1-10
1979,New York,8.94,1-10
1979,North Carolina,1.97,1-10
1979,North Dakota,2.6,1-10
1979,Ohio,3.02,1-10
1979,Oklahoma,0.85,0-1
1979,Oregon,2.78,1-10
1979,Pennsylvania,0.5700000000000001,0-1
1979,Rhode Island,10.88,10-100
1979,South Carolina,3.35,1-10
1979,South Dakota,0.28,0-1
1979,Tennessee,1.73,1-10
1979,Texas,4.54,1-10
1979,Utah,1.52,1-10
1979,Vermont,23.310000000000002,10-100
1979,Virginia,6.01,1-10
1979,Washington,25.15,10-100
1979,West Virginia,4.54,1-10
1979,Wisconsin,13.76,10-100
1979,Wyoming,0.43,0-1
1980,Alabama,0.57,0-1
1980,Alaska,1.44,1-10
1980,Arizona,11.63,10-100
1980,Arkansas,0.76,0-1
1980,California,3.65,1-10
1980,Colorado,0.77,0-1
1980,Connecticut,0.85,0-1
1980,Delaware,0.68,0-1
1980,District Of Columbia,0.79,0-1
1980,Florida,4.04,1-10
1980,Georgia,15.19,10-100
1980,Hawaii,0.9,0-1
1980,Idaho,NA,NA
1980,Illinois,2.97,1-10
1980,Indiana,2.0100000000000002,1-10
1980,Iowa,0.06,0-1
1980,Kansas,3.11,1-10
1980,Kentucky,1.75,1-10
1980,Louisiana,0.43,0-1
1980,Maine,4.22,1-10
1980,Maryland,1.98,1-10
1980,Massachusetts,0.98,0-1
1980,Michigan,3.02,1-10
1980,Minnesota,26.869999999999997,10-100
1980,Mississippi,3.91,1-10
1980,Missouri,1,0-1
1980,Montana,0.26,0-1
1980,Nebraska,4.93,1-10
1980,Nevada,1.43,1-10
1980,New Hampshire,26.69,10-100
1980,New Jersey,8.92,1-10
1980,New Mexico,0.99,0-1
1980,New York,11.01,10-100
1980,North Carolina,2.21,1-10
1980,North Dakota,0,0
1980,Ohio,3.54,1-10
1980,Oklahoma,22.66,10-100
1980,Oregon,0.08,0-1
1980,Pennsylvania,9.49,1-10
1980,Rhode Island,0.2,0-1
1980,South Carolina,5.02,1-10
1980,South Dakota,NA,NA
1980,Tennessee,3.83,1-10
1980,Texas,1.34,1-10
1980,Utah,2.98,1-10
1980,Vermont,41.88,10-100
1980,Virginia,6.57,1-10
1980,Washington,4.05,1-10
1980,West Virginia,1.75,1-10
1980,Wisconsin,31.29,10-100
1980,Wyoming,NA,NA
1981,Alabama,0,0
1981,Alaska,NA,NA
1981,Arizona,0.36,0-1
1981,Arkansas,0.59,0-1
1981,California,1.4000000000000001,1-10
1981,Colorado,0.25,0-1
1981,Connecticut,0.27,0-1
1981,Delaware,NA,NA
1981,District Of Columbia,0.32,0-1
1981,Florida,2.89,1-10
1981,Georgia,1.95,1-10
1981,Hawaii,0.8,0-1
1981,Idaho,0.2,0-1
1981,Illinois,0.26,0-1
1981,Indiana,0.34,0-1
1981,Iowa,0.03,0-1
1981,Kansas,0.04,0-1
1981,Kentucky,0.03,0-1
1981,Louisiana,0.1,0-1
1981,Maine,0.44999999999999996,0-1
1981,Maryland,0.11,0-1
1981,Massachusetts,1.05,1-10
1981,Michigan,0.35,0-1
1981,Minnesota,0.17,0-1
1981,Mississippi,NA,NA
1981,Missouri,0.02,0-1
1981,Montana,NA,NA
1981,Nebraska,0.25,0-1
1981,Nevada,1.58,1-10
1981,New Hampshire,0.98,0-1
1981,New Jersey,0.77,0-1
1981,New Mexico,1.1,1-10
1981,New York,1.97,1-10
1981,North Carolina,0.1,0-1
1981,North Dakota,NA,NA
1981,Ohio,0.2,0-1
1981,Oklahoma,0.24,0-1
1981,Oregon,0.2,0-1
1981,Pennsylvania,4.33,1-10
1981,Rhode Island,NA,NA
1981,South Carolina,0,0
1981,South Dakota,NA,NA
1981,Tennessee,0.08,0-1
1981,Texas,6.03,1-10
1981,Utah,NA,NA
1981,Vermont,0.38,0-1
1981,Virginia,0.24000000000000002,0-1
1981,Washington,0.1,0-1
1981,West Virginia,0.6,0-1
1981,Wisconsin,0.12,0-1
1981,Wyoming,0.2,0-1
1982,Alabama,0.05,0-1
1982,Alaska,0.2,0-1
1982,Arizona,0.53,0-1
1982,Arkansas,NA,NA
1982,California,3.16,1-10
1982,Colorado,0.22,0-1
1982,Connecticut,0.24,0-1
1982,Delaware,NA,NA
1982,District Of Columbia,0.16,0-1
1982,Florida,2.0100000000000002,1-10
1982,Georgia,NA,NA
1982,Hawaii,0.5,0-1
1982,Idaho,NA,NA
1982,Illinois,0.24,0-1
1982,Indiana,0.06,0-1
1982,Iowa,NA,NA
1982,Kansas,1.8199999999999998,1-10
1982,Kentucky,0.06,0-1
1982,Louisiana,0.34,0-1
1982,Maine,NA,NA
1982,Maryland,0.1,0-1
1982,Massachusetts,0.1,0-1
1982,Michigan,0.6,0-1
1982,Minnesota,NA,NA
1982,Mississippi,0.16,0-1
1982,Missouri,0.04,0-1
1982,Montana,NA,NA
1982,Nebraska,0.19,0-1
1982,Nevada,NA,NA
1982,New Hampshire,0.5,0-1
1982,New Jersey,0.08,0-1
1982,New Mexico,NA,NA
1982,New York,1.09,1-10
1982,North Carolina,0.04,0-1
1982,North Dakota,NA,NA
1982,Ohio,0.03,0-1
1982,Oklahoma,0.99,0-1
1982,Oregon,0.72,0-1
1982,Pennsylvania,0.07,0-1
1982,Rhode Island,NA,NA
1982,South Carolina,NA,NA
1982,South Dakota,NA,NA
1982,Tennessee,0.12,0-1
1982,Texas,1.15,1-10
1982,Utah,0.19,0-1
1982,Vermont,0.38,0-1
1982,Virginia,0.15,0-1
1982,Washington,0.85,0-1
1982,West Virginia,0.1,0-1
1982,Wisconsin,0.02,0-1
1982,Wyoming,0,0
1983,Alabama,0.03,0-1
1983,Alaska,NA,NA
1983,Arizona,NA,NA
1983,Arkansas,0.04,0-1
1983,California,0.59,0-1
1983,Colorado,NA,NA
1983,Connecticut,0,0
1983,Delaware,NA,NA
1983,District Of Columbia,NA,NA
1983,Florida,1.48,1-10
1983,Georgia,0.14,0-1
1983,Hawaii,0.1,0-1
1983,Idaho,0.1,0-1
1983,Illinois,1.72,1-10
1983,Indiana,6.78,1-10
1983,Iowa,NA,NA
1983,Kansas,NA,NA
1983,Kentucky,NA,NA
1983,Louisiana,0.09000000000000001,0-1
1983,Maine,NA,NA
1983,Maryland,0.16999999999999998,0-1
1983,Massachusetts,0.15,0-1
1983,Michigan,0.03,0-1
1983,Minnesota,0,0
1983,Mississippi,0.08,0-1
1983,Missouri,0.04,0-1
1983,Montana,NA,NA
1983,Nebraska,NA,NA
1983,Nevada,0.22,0-1
1983,New Hampshire,NA,NA
1983,New Jersey,0.36,0-1
1983,New Mexico,NA,NA
1983,New York,0.21000000000000002,0-1
1983,North Carolina,NA,NA
1983,North Dakota,NA,NA
1983,Ohio,0.8300000000000001,0-1
1983,Oklahoma,0.03,0-1
1983,Oregon,0.4,0-1
1983,Pennsylvania,NA,NA
1983,Rhode Island,NA,NA
1983,South Carolina,NA,NA
1983,South Dakota,NA,NA
1983,Tennessee,0.02,0-1
1983,Texas,0.24,0-1
1983,Utah,0.61,0-1
1983,Vermont,NA,NA
1983,Virginia,0.37,0-1
1983,Washington,0.7,0-1
1983,West Virginia,0.05,0-1
1983,Wisconsin,NA,NA
1983,Wyoming,NA,NA
1984,Alabama,0,0
1984,Alaska,NA,NA
1984,Arizona,NA,NA
1984,Arkansas,0.38,0-1
1984,California,1.2,1-10
1984,Colorado,NA,NA
1984,Connecticut,0.31,0-1
1984,Delaware,NA,NA
1984,District Of Columbia,NA,NA
1984,Florida,0.16,0-1
1984,Georgia,0.06,0-1
1984,Hawaii,16.64,10-100
1984,Idaho,NA,NA
1984,Illinois,1.36,1-10
1984,Indiana,0.04,0-1
1984,Iowa,NA,NA
1984,Kansas,NA,NA
1984,Kentucky,0.03,0-1
1984,Louisiana,0.18,0-1
1984,Maine,NA,NA
1984,Maryland,0.3,0-1
1984,Massachusetts,1.46,1-10
1984,Michigan,3.3,1-10
1984,Minnesota,1.08,1-10
1984,Mississippi,NA,NA
1984,Missouri,0.12,0-1
1984,Montana,NA,NA
1984,Nebraska,NA,NA
1984,Nevada,NA,NA
1984,New Hampshire,3.3,1-10
1984,New Jersey,0.07,0-1
1984,New Mexico,5.09,1-10
1984,New York,0.84,0-1
1984,North Carolina,NA,NA
1984,North Dakota,NA,NA
1984,Ohio,0.1,0-1
1984,Oklahoma,0.27,0-1
1984,Oregon,NA,NA
1984,Pennsylvania,0.04,0-1
1984,Rhode Island,NA,NA
1984,South Carolina,NA,NA
1984,South Dakota,NA,NA
1984,Tennessee,NA,NA
1984,Texas,3.33,1-10
1984,Utah,1.69,1-10
1984,Vermont,0.76,0-1
1984,Virginia,0.07,0-1
1984,Washington,3.91,1-10
1984,West Virginia,NA,NA
1984,Wisconsin,0.65,0-1
1984,Wyoming,NA,NA
1985,Alabama,NA,NA
1985,Alaska,NA,NA
1985,Arizona,7.49,1-10
1985,Arkansas,NA,NA
1985,California,0.92,0-1
1985,Colorado,0.27,0-1
1985,Connecticut,0.18,0-1
1985,Delaware,NA,NA
1985,District Of Columbia,4.39,1-10
1985,Florida,0.9900000000000001,0-1
1985,Georgia,0.13,0-1
1985,Hawaii,2.33,1-10
1985,Idaho,6.25,1-10
1985,Illinois,2.4299999999999997,1-10
1985,Indiana,0.06,0-1
1985,Iowa,NA,NA
1985,Kansas,0.04,0-1
1985,Kentucky,0.05,0-1
1985,Louisiana,0.9500000000000001,0-1
1985,Maine,NA,NA
1985,Maryland,2.5300000000000002,1-10
1985,Massachusetts,1.3699999999999999,1-10
1985,Michigan,0.75,0-1
1985,Minnesota,NA,NA
1985,Mississippi,0.04,0-1
1985,Missouri,0.02,0-1
1985,Montana,20.52,10-100
1985,Nebraska,NA,NA
1985,Nevada,NA,NA
1985,New Hampshire,NA,NA
1985,New Jersey,0.31,0-1
1985,New Mexico,0.28,0-1
1985,New York,0.92,0-1
1985,North Carolina,0.13999999999999999,0-1
1985,North Dakota,0.15,0-1
1985,Ohio,0,0
1985,Oklahoma,NA,NA
1985,Oregon,0.19,0-1
1985,Pennsylvania,0.33,0-1
1985,Rhode Island,NA,NA
1985,South Carolina,0.03,0-1
1985,South Dakota,NA,NA
1985,Tennessee,NA,NA
1985,Texas,2.56,1-10
1985,Utah,NA,NA
1985,Vermont,NA,NA
1985,Virginia,0.47000000000000003,0-1
1985,Washington,1.99,1-10
1985,West Virginia,2.5100000000000002,1-10
1985,Wisconsin,1.2,1-10
1985,Wyoming,1.01,1-10
1986,Alabama,0.02,0-1
1986,Alaska,NA,NA
1986,Arizona,7.45,1-10
1986,Arkansas,12.21,10-100
1986,California,1.52,1-10
1986,Colorado,0.15,0-1
1986,Connecticut,0.27,0-1
1986,Delaware,0.16,0-1
1986,District Of Columbia,NA,NA
1986,Florida,3.38,1-10
1986,Georgia,1.49,1-10
1986,Hawaii,2.7800000000000002,1-10
1986,Idaho,0.1,0-1
1986,Illinois,3.67,1-10
1986,Indiana,0.7,0-1
1986,Iowa,5.1000000000000005,1-10
1986,Kansas,4.04,1-10
1986,Kentucky,0.08,0-1
1986,Louisiana,0.08,0-1
1986,Maine,1.26,1-10
1986,Maryland,0.76,0-1
1986,Massachusetts,0.63,0-1
1986,Michigan,1.1600000000000001,1-10
1986,Minnesota,0.8400000000000001,0-1
1986,Mississippi,0.4,0-1
1986,Missouri,0.62,0-1
1986,Montana,0.24,0-1
1986,Nebraska,0,0
1986,Nevada,0.30000000000000004,0-1
1986,New Hampshire,2.62,1-10
1986,New Jersey,11.6,10-100
1986,New Mexico,2.6,1-10
1986,New York,5.3100000000000005,1-10
1986,North Carolina,0.07,0-1
1986,North Dakota,3.17,1-10
1986,Ohio,NA,NA
1986,Oklahoma,0.99,0-1
1986,Oregon,0.26,0-1
1986,Pennsylvania,0.25,0-1
1986,Rhode Island,0.2,0-1
1986,South Carolina,7.54,1-10
1986,South Dakota,NA,NA
1986,Tennessee,1.2,1-10
1986,Texas,2.27,1-10
1986,Utah,0.78,0-1
1986,Vermont,NA,NA
1986,Virginia,0.85,0-1
1986,Washington,4.71,1-10
1986,West Virginia,0.11,0-1
1986,Wisconsin,5.85,1-10
1986,Wyoming,NA,NA
1987,Alabama,0.09000000000000001,0-1
1987,Alaska,NA,NA
1987,Arizona,1,0-1
1987,Arkansas,NA,NA
1987,California,2.68,1-10
1987,Colorado,0.27,0-1
1987,Connecticut,0.6599999999999999,0-1
1987,Delaware,3.09,1-10
1987,District Of Columbia,NA,NA
1987,Florida,0.72,0-1
1987,Georgia,0.15,0-1
1987,Hawaii,0.18,0-1
1987,Idaho,NA,NA
1987,Illinois,1.7,1-10
1987,Indiana,NA,NA
1987,Iowa,NA,NA
1987,Kansas,NA,NA
1987,Kentucky,NA,NA
1987,Louisiana,NA,NA
1987,Maine,0.25,0-1
1987,Maryland,0.22,0-1
1987,Massachusetts,1.09,1-10
1987,Michigan,0.3,0-1
1987,Minnesota,0.65,0-1
1987,Mississippi,0.16,0-1
1987,Missouri,3.7600000000000002,1-10
1987,Montana,17.11,10-100
1987,Nebraska,NA,NA
1987,Nevada,0.19,0-1
1987,New Hampshire,16.24,10-100
1987,New Jersey,0.5,0-1
1987,New Mexico,10.55,10-100
1987,New York,2.47,1-10
1987,North Carolina,0.23,0-1
1987,North Dakota,0,0
1987,Ohio,0.01,0-1
1987,Oklahoma,0.12,0-1
1987,Oregon,3.0100000000000002,1-10
1987,Pennsylvania,0.26,0-1
1987,Rhode Island,0.2,0-1
1987,South Carolina,0.06,0-1
1987,South Dakota,NA,NA
1987,Tennessee,NA,NA
1987,Texas,2.51,1-10
1987,Utah,NA,NA
1987,Vermont,3.99,1-10
1987,Virginia,0.02,0-1
1987,Washington,1.01,1-10
1987,West Virginia,NA,NA
1987,Wisconsin,3.02,1-10
1987,Wyoming,NA,NA
1988,Alabama,0.02,0-1
1988,Alaska,0.18,0-1
1988,Arizona,0.08,0-1
1988,Arkansas,NA,NA
1988,California,2.48,1-10
1988,Colorado,3.53,1-10
1988,Connecticut,0.51,0-1
1988,Delaware,NA,NA
1988,District Of Columbia,NA,NA
1988,Florida,1.32,1-10
1988,Georgia,NA,NA
1988,Hawaii,1.81,1-10
1988,Idaho,NA,NA
1988,Illinois,0.47000000000000003,0-1
1988,Indiana,1.04,1-10
1988,Iowa,NA,NA
1988,Kansas,0.04,0-1
1988,Kentucky,0.95,0-1
1988,Louisiana,NA,NA
1988,Maine,0.66,0-1
1988,Maryland,0.3,0-1
1988,Massachusetts,0.09,0-1
1988,Michigan,0.32,0-1
1988,Minnesota,0.48000000000000004,0-1
1988,Mississippi,1.27,1-10
1988,Missouri,0.41000000000000003,0-1
1988,Montana,9.66,1-10
1988,Nebraska,NA,NA
1988,Nevada,NA,NA
1988,New Hampshire,10.23,10-100
1988,New Jersey,4.25,1-10
1988,New Mexico,NA,NA
1988,New York,0.54,0-1
1988,North Carolina,0.03,0-1
1988,North Dakota,NA,NA
1988,Ohio,0.88,0-1
1988,Oklahoma,0.25,0-1
1988,Oregon,1.3,1-10
1988,Pennsylvania,4.4,1-10
1988,Rhode Island,NA,NA
1988,South Carolina,NA,NA
1988,South Dakota,NA,NA
1988,Tennessee,0.02,0-1
1988,Texas,0.09,0-1
1988,Utah,NA,NA
1988,Vermont,NA,NA
1988,Virginia,3.48,1-10
1988,Washington,0.15,0-1
1988,West Virginia,0.33,0-1
1988,Wisconsin,NA,NA
1988,Wyoming,NA,NA
1989,Alabama,1.46,1-10
1989,Alaska,0,0
1989,Arizona,3.96,1-10
1989,Arkansas,0.21000000000000002,0-1
1989,California,7.34,1-10
1989,Colorado,3.02,1-10
1989,Connecticut,6.529999999999999,1-10
1989,Delaware,5.4,1-10
1989,District Of Columbia,6.74,1-10
1989,Florida,1.6,1-10
1989,Georgia,0.27,0-1
1989,Hawaii,2.79,1-10
1989,Idaho,0.8,0-1
1989,Illinois,22.32,10-100
1989,Indiana,2.02,1-10
1989,Iowa,0.45,0-1
1989,Kansas,4.75,1-10
1989,Kentucky,1.17,1-10
1989,Louisiana,2.79,1-10
1989,Maine,NA,NA
1989,Maryland,2.48,1-10
1989,Massachusetts,1.79,1-10
1989,Michigan,4.23,1-10
1989,Minnesota,0.16,0-1
1989,Mississippi,0.04,0-1
1989,Missouri,9.97,1-10
1989,Montana,1.63,1-10
1989,Nebraska,6.65,1-10
1989,Nevada,0.99,0-1
1989,New Hampshire,1.44,1-10
1989,New Jersey,5.28,1-10
1989,New Mexico,1.4000000000000001,1-10
1989,New York,1.6300000000000001,1-10
1989,North Carolina,2.9899999999999998,1-10
1989,North Dakota,NA,NA
1989,Ohio,25.09,10-100
1989,Oklahoma,4.03,1-10
1989,Oregon,1.45,1-10
1989,Pennsylvania,2,1-10
1989,Rhode Island,3.9,1-10
1989,South Carolina,0.52,0-1
1989,South Dakota,NA,NA
1989,Tennessee,2.85,1-10
1989,Texas,18.43,10-100
1989,Utah,6.8999999999999995,1-10
1989,Vermont,0.18,0-1
1989,Virginia,0.42,0-1
1989,Washington,1.06,1-10
1989,West Virginia,2.95,1-10
1989,Wisconsin,6.44,1-10
1989,Wyoming,NA,NA
1990,Alabama,0.65,0-1
1990,Alaska,4.86,1-10
1990,Arizona,7.72,1-10
1990,Arkansas,1.74,1-10
1990,California,31.99,10-100
1990,Colorado,4.17,1-10
1990,Connecticut,5.7,1-10
1990,Delaware,1.3499999999999999,1-10
1990,District Of Columbia,3.6599999999999997,1-10
1990,Florida,2.87,1-10
1990,Georgia,5.5,1-10
1990,Hawaii,3.69,1-10
1990,Idaho,2.19,1-10
1990,Illinois,9.05,1-10
1990,Indiana,4.49,1-10
1990,Iowa,0.96,0-1
1990,Kansas,9.46,1-10
1990,Kentucky,1.1400000000000001,1-10
1990,Louisiana,0,0
1990,Maine,0.32,0-1
1990,Maryland,4.24,1-10
1990,Massachusetts,0.54,0-1
1990,Michigan,4.04,1-10
1990,Minnesota,9.21,1-10
1990,Mississippi,0.5,0-1
1990,Missouri,1.04,1-10
1990,Montana,NA,NA
1990,Nebraska,5,1-10
1990,Nevada,17.71,10-100
1990,New Hampshire,NA,NA
1990,New Jersey,2.4699999999999998,1-10
1990,New Mexico,6.66,1-10
1990,New York,4.48,1-10
1990,North Carolina,0.71,0-1
1990,North Dakota,NA,NA
1990,Ohio,5.22,1-10
1990,Oklahoma,5.6000000000000005,1-10
1990,Oregon,1.35,1-10
1990,Pennsylvania,3.77,1-10
1990,Rhode Island,2.99,1-10
1990,South Carolina,0.12,0-1
1990,South Dakota,2.29,1-10
1990,Tennessee,1.93,1-10
1990,Texas,22.86,10-100
1990,Utah,8.5,1-10
1990,Vermont,NA,NA
1990,Virginia,1.22,1-10
1990,Washington,6.71,1-10
1990,West Virginia,0.33,0-1
1990,Wisconsin,13.39,10-100
1990,Wyoming,NA,NA
1991,Alabama,0.02,0-1
1991,Alaska,0.18,0-1
1991,Arizona,9.040000000000001,1-10
1991,Arkansas,NA,NA
1991,California,6.49,1-10
1991,Colorado,0.32999999999999996,0-1
1991,Connecticut,0.69,0-1
1991,Delaware,2.81,1-10
1991,District Of Columbia,NA,NA
1991,Florida,2.21,1-10
1991,Georgia,0.22999999999999998,0-1
1991,Hawaii,1.95,1-10
1991,Idaho,42.15,10-100
1991,Illinois,0.05,0-1
1991,Indiana,0.09,0-1
1991,Iowa,0.59,0-1
1991,Kansas,0.36,0-1
1991,Kentucky,0.6900000000000001,0-1
1991,Louisiana,NA,NA
1991,Maine,0.56,0-1
1991,Maryland,3.66,1-10
1991,Massachusetts,0.72,0-1
1991,Michigan,0.36,0-1
1991,Minnesota,0.63,0-1
1991,Mississippi,NA,NA
1991,Missouri,NA,NA
1991,Montana,NA,NA
1991,Nebraska,0,0
1991,Nevada,1.47,1-10
1991,New Hampshire,NA,NA
1991,New Jersey,13.05,10-100
1991,New Mexico,4.92,1-10
1991,New York,7.8,1-10
1991,North Carolina,0.64,0-1
1991,North Dakota,NA,NA
1991,Ohio,0.11000000000000001,0-1
1991,Oklahoma,NA,NA
1991,Oregon,2.7800000000000002,1-10
1991,Pennsylvania,11.72,10-100
1991,Rhode Island,0.4,0-1
1991,South Carolina,0.37,0-1
1991,South Dakota,NA,NA
1991,Tennessee,0.2,0-1
1991,Texas,1.23,1-10
1991,Utah,12.36,10-100
1991,Vermont,0.71,0-1
1991,Virginia,0.36,0-1
1991,Washington,1.5299999999999998,1-10
1991,West Virginia,NA,NA
1991,Wisconsin,0.14,0-1
1991,Wyoming,0.65,0-1
1992,Alabama,NA,NA
1992,Alaska,0.68,0-1
1992,Arizona,0,0
1992,Arkansas,NA,NA
1992,California,0.19,0-1
1992,Colorado,0.64,0-1
1992,Connecticut,0.06,0-1
1992,Delaware,0.42000000000000004,0-1
1992,District Of Columbia,0.33,0-1
1992,Florida,0.3,0-1
1992,Georgia,0.04,0-1
1992,Hawaii,4.24,1-10
1992,Idaho,NA,NA
1992,Illinois,0.09,0-1
1992,Indiana,0.22,0-1
1992,Iowa,NA,NA
1992,Kansas,0.08,0-1
1992,Kentucky,7.46,1-10
1992,Louisiana,NA,NA
1992,Maine,0.24,0-1
1992,Maryland,0.22,0-1
1992,Massachusetts,0.35,0-1
1992,Michigan,0.13999999999999999,0-1
1992,Minnesota,0.2,0-1
1992,Mississippi,0.04,0-1
1992,Missouri,0.02,0-1
1992,Montana,NA,NA
1992,Nebraska,NA,NA
1992,Nevada,0.07,0-1
1992,New Hampshire,1.44,1-10
1992,New Jersey,0.4,0-1
1992,New Mexico,0.06,0-1
1992,New York,0.62,0-1
1992,North Carolina,0.36,0-1
1992,North Dakota,NA,NA
1992,Ohio,0.05,0-1
1992,Oklahoma,0.25,0-1
1992,Oregon,0.29000000000000004,0-1
1992,Pennsylvania,0.08,0-1
1992,Rhode Island,2.28,1-10
1992,South Carolina,0.8,0-1
1992,South Dakota,NA,NA
1992,Tennessee,NA,NA
1992,Texas,5.67,1-10
1992,Utah,NA,NA
1992,Vermont,NA,NA
1992,Virginia,0.25,0-1
1992,Washington,NA,NA
1992,West Virginia,NA,NA
1992,Wisconsin,NA,NA
1992,Wyoming,0.21,0-1
1993,Alabama,0.02,0-1
1993,Alaska,NA,NA
1993,Arizona,0.06,0-1
1993,Arkansas,NA,NA
1993,California,0.18,0-1
1993,Colorado,0,0
1993,Connecticut,0.18,0-1
1993,Delaware,0.28,0-1
1993,District Of Columbia,NA,NA
1993,Florida,0.2,0-1
1993,Georgia,0.01,0-1
1993,Hawaii,1.3,1-10
1993,Idaho,NA,NA
1993,Illinois,0.04,0-1
1993,Indiana,0.02,0-1
1993,Iowa,NA,NA
1993,Kansas,NA,NA
1993,Kentucky,NA,NA
1993,Louisiana,0.02,0-1
1993,Maine,0.16,0-1
1993,Maryland,0.02,0-1
1993,Massachusetts,0.31,0-1
1993,Michigan,0.07,0-1
1993,Minnesota,NA,NA
1993,Mississippi,NA,NA
1993,Missouri,0,0
1993,Montana,NA,NA
1993,Nebraska,NA,NA
1993,Nevada,0.07,0-1
1993,New Hampshire,0.18,0-1
1993,New Jersey,0.06,0-1
1993,New Mexico,NA,NA
1993,New York,0,0
1993,North Carolina,NA,NA
1993,North Dakota,NA,NA
1993,Ohio,0.11,0-1
1993,Oklahoma,NA,NA
1993,Oregon,NA,NA
1993,Pennsylvania,NA,NA
1993,Rhode Island,0.1,0-1
1993,South Carolina,NA,NA
1993,South Dakota,NA,NA
